Ccode,Dcode,SchoolID,ObjectCode,restricted,unrestricted,total,
01,10017,6001788,4700,0,10657,10657,
01,10017,6001788,5100,0,0,0,
01,10017,6001788,5200,0,1785,1785,
01,10017,6001788,5300,0,2765,2765,
01,10017,6001788,5400,0,4979,4979,
01,10017,6001788,5500,0,80909,80909,
01,10017,6001788,5600,0,179488,179488,
01,10017,6001788,5800,461235,704742,1165977,
01,10017,6001788,5900,0,22629,22629,
01,10017,6001788,6100-6170,0,0,0,
01,10017,6001788,6200,0,0,0,
01,10017,6001788,6300,0,0,0,
01,10017,6001788,6400,0,0,0,
01,10017,6001788,6500,0,0,0,
01,10017,6001788,6900,0,0,0,
01,10017,6001788,7110-7143,0,0,0,
01,10017,6001788,7211-7213,0,0,0,
01,10017,6001788,7221-7223AO,0,0,0,
01,10017,6001788,7221-7223SE,0,0,0,
01,10017,6001788,7281-7299,0,0,0,
01,10017,6001788,7438,0,4453,4453,
01,10017,6001788,7439,0,0,0,
01,10017,6001788,7630-7699,0,0,0,
01,10017,6001788,8011,0,0,0,
01,10017,6001788,8012,0,590665,590665,
01,10017,6001788,8015,0,1248436,1248436,
01,10017,6001788,8019,0,0,0,
01,10017,6001788,8020-8039,0,0,0,
01,10017,6001788,8040-8079,0,0,0,
01,10017,6001788,8080-8089,0,0,0,
01,10017,6001788,"8091, 8097",0,0,0,
01,10017,6001788,8092,0,0,0,
01,10017,6001788,8096,0,922432,922432,
01,10017,6001788,"8110, 8260-8299",29858,0,29858,
01,10017,6001788,"8181, 8182",81999,0,81999,
01,10017,6001788,8220,0,0,0,
01,10017,6001788,8290,203084,0,203084,
01,10017,6001788,8930-8979,0,0,0,
01,10017,6001788,8980-8999,0,0,0,
01,10017,6001788,9110,0,0,0,
01,10017,6001788,9111,0,0,0,
01,10017,6001788,9120,0,186681,186681,
01,10017,6001788,9130,0,0,0,
01,10017,6001788,9135,0,0,0,
01,10017,6001788,9140,0,0,0,
01,10017,6001788,9150,0,0,0,
01,10017,6001788,9200,0,1727793,1727793,
01,10017,6001788,9290,0,0,0,
01,10017,6001788,9320,0,0,0,
01,10017,6001788,9330,0,2517,2517,
01,10017,6001788,9340,0,1905,1905,
01,10017,6001788,9400-9499,0,0,0,
01,10017,6001788,9500,0,235594,235594,
01,10017,6001788,9590,0,0,0,
01,10017,6001788,9640,0,726554,726554,
01,10017,6001788,9650,0,0,0,
01,10017,6001788,9660-9669,0,0,0,
01,10017,6001788,9711,0,0,0,
01,10017,6001788,9712,0,0,0,
01,10017,6001788,9713,0,0,0,
01,10017,6001788,9719,0,0,0,
01,10017,6001788,9740,0,0,0,
01,10017,6001788,9750,0,0,0,
01,10017,6001788,9760,0,0,0,
01,10017,6001788,9780,0,0,0,
01,10017,6001788,9789,0,0,0,
01,10017,6001788,9790A,0,956748,956748,
01,10017,6001788,9790M,0,0,0,
01,10017,6001788,9791,0,799075,799075,
01,10017,6001788,"9793, 9795",0,53326,53326,
01,10017,6001788,9796,0,0,0,
01,10017,6001788,9797,0,0,0,
01,10017,6001788,LocalRevAO,0,2859,2859,
01,10017,6001788,StateRevAO,377454,765478,1142932,
01,10017,6001788,StateRevSE,392872,0,392872,
01,10017,6002000,1100,253386,802290,1055676,
01,10017,6002000,1200,0,0,0,
01,10017,6002000,1300,0,162812,162812,
01,10017,6002000,1900,0,0,0,
01,10017,6002000,2100,0,0,0,
01,10017,6002000,2200,33847,145139,178986,
01,10017,6002000,2300,0,0,0,
01,10017,6002000,2400,0,0,0,
01,10017,6002000,2900,0,0,0,
01,10017,6002000,3101-3102,22993,62715,85708,
01,10017,6002000,3201-3202,3723,20224,23947,
01,10017,6002000,3301-3302,6108,32689,38797,
01,10017,6002000,3401-3402,42542,170135,212677,
01,10017,6002000,3501-3502,2640,15850,18490,
01,10017,6002000,3601-3602,3332,12907,16239,
01,10017,6002000,3701-3702,0,0,0,
01,10017,6002000,3751-3752,0,0,0,
01,10017,6002000,3801-3802,0,0,0,
01,10017,6002000,3901-3902,0,0,0,
01,10017,6002000,4100,17362,64606,81968,
01,10017,6002000,4200,0,398,398,
01,10017,6002000,4300,108700,23554,132254,
01,10017,6002000,4400,50024,16517,66541,
01,10017,6002000,4700,243,17660,17903,
01,10017,6002000,5100,0,0,0,
01,10017,6002000,5200,3525,8100,11625,
01,10017,6002000,5300,0,1484,1484,
01,10017,6002000,5400,0,3229,3229,
01,10017,6002000,5500,0,106276,106276,
01,10017,6002000,5600,0,216996,216996,
01,10017,6002000,5800,230884,485975,716859,
01,10017,6002000,5900,0,37284,37284,
01,10017,6002000,6100-6170,0,0,0,
01,10017,6002000,6200,0,0,0,
01,10017,6002000,6300,0,0,0,
01,10017,6002000,6400,0,0,0,
01,10017,6002000,6500,0,0,0,
01,10017,6002000,6900,0,0,0,
01,10017,6002000,7110-7143,0,0,0,
01,10017,6002000,7211-7213,0,0,0,
01,10017,6002000,7221-7223AO,0,0,0,
01,10017,6002000,7221-7223SE,0,0,0,
01,10017,6002000,7281-7299,0,0,0,
01,10017,6002000,7438,0,0,0,
01,10017,6002000,7439,0,0,0,
01,10017,6002000,7630-7699,0,0,0,
01,10017,6002000,8011,0,0,0,
01,10017,6002000,8012,0,334427,334427,
01,10017,6002000,8015,0,708221,708221,
01,10017,6002000,8019,0,0,0,
01,10017,6002000,8020-8039,0,0,0,
01,10017,6002000,8040-8079,0,0,0,
01,10017,6002000,8080-8089,0,0,0,
01,10017,6002000,"8091, 8097",0,0,0,
01,10017,6002000,8092,0,0,0,
01,10017,6002000,8096,0,520896,520896,
01,10017,6002000,"8110, 8260-8299",348770,0,348770,
01,10017,6002000,"8181, 8182",0,0,0,
01,10017,6002000,8220,0,0,0,
01,10017,6002000,8290,111088,0,111088,
01,10017,6002000,8930-8979,0,1210000,1210000,
01,10017,6002000,8980-8999,0,0,0,
01,10017,6002000,9110,0,0,0,
01,10017,6002000,9111,0,0,0,
01,10017,6002000,9120,0,1144179,1144179,
01,10017,6002000,9130,0,0,0,
01,10017,6002000,9135,0,0,0,
01,10017,6002000,9140,0,0,0,
01,10017,6002000,9150,0,0,0,
01,10017,6002000,9200,0,921822,921822,
01,10017,6002000,9290,0,0,0,
01,10017,6002000,9320,0,0,0,
01,10017,6002000,9330,0,9004,9004,
01,10017,6002000,9340,0,0,0,
01,10017,6002000,9400-9499,0,0,0,
01,10017,6002000,9500,0,61550,61550,
01,10017,6002000,9590,0,0,0,
01,10017,6002000,9640,0,1210000,1210000,
01,10017,6002000,9650,0,0,0,
01,10017,6002000,9660-9669,0,0,0,
01,10017,6002000,9711,0,0,0,
01,10017,6002000,9712,0,0,0,
01,10017,6002000,9713,0,0,0,
01,10017,6002000,9719,0,0,0,
01,10017,6002000,9740,0,0,0,
01,10017,6002000,9750,0,0,0,
01,10017,6002000,9760,0,0,0,
01,10017,6002000,9780,0,0,0,
01,10017,6002000,9789,0,0,0,
01,10017,6002000,9790A,0,803456,803456,
01,10017,6002000,9790M,0,0,0,
01,10017,6002000,9791,0,0,0,
01,10017,6002000,"9793, 9795",0,0,0,
01,10017,6002000,9796,0,0,0,
01,10017,6002000,9797,0,0,0,
01,10017,6002000,LocalRevAO,0,9429,9429,
01,10017,6002000,StateRevAO,106875,427323,534198,
01,10017,6002000,StateRevSE,212576,0,212576,
01,61119,0119222,1100,184487.69,1370306.96,1554794.65,
01,61119,0119222,1200,0,0,0,
01,61119,0119222,1300,1927,213081.49,215008.49,
01,61119,0119222,1900,0,66524.27,66524.27,
01,61119,0119222,2100,72513.39,11792.38,84305.77,
01,61119,0119222,2200,0,0,0,
01,61119,0119222,2300,0,123078.34,123078.34,
01,61119,0119222,2400,0,0,0,
01,61119,0119222,2900,0,96230.5,96230.5,
01,61119,0119222,3101-3102,15398.81,128024.01,143422.82,
01,61119,0119222,3201-3202,4703.58,27745.77,32449.35,
01,61119,0119222,3301-3302,5849.85,43544.55,49394.4,
01,61119,0119222,3401-3402,13269.93,119368.27,132638.2,
01,61119,0119222,3501-3502,2979.94,22532.04,25511.98,
01,61119,0119222,3601-3602,0,43010.79,43010.79,
01,61119,0119222,3701-3702,0,0,0,
01,61119,0119222,3751-3752,0,0,0,
01,61119,0119222,3801-3802,0,0,0,
01,61119,0119222,3901-3902,0,0,0,
01,61119,0119222,4100,0,185.36,185.36,
01,61119,0119222,4200,0,5651.28,5651.28,
01,61119,0119222,4300,0,116696.67,116696.67,
01,61119,0119222,4400,0,28790.66,28790.66,
01,61119,0119222,4700,22993.9,15566.04,38559.94,
01,61119,0119222,5100,0,0,0,
01,61119,0119222,5200,0,8265.03,8265.03,
01,61119,0119222,5300,0,4622.54,4622.54,
01,61119,0119222,5400,0,26421.01,26421.01,
01,61119,0119222,5500,0,39465.49,39465.49,
01,61119,0119222,5600,0,34642.89,34642.89,
01,61119,0119222,5800,91767.81,426630.25,518398.06,
01,61119,0119222,5900,0,13473.28,13473.28,
01,61119,0119222,6100-6170,0,0,0,
01,61119,0119222,6200,0,0,0,
01,61119,0119222,6300,0,0,0,
01,61119,0119222,6400,0,0,0,
01,61119,0119222,6500,0,0,0,
01,61119,0119222,6900,0,2065.4,2065.4,
01,61119,0119222,7110-7143,0,0,0,
01,61119,0119222,7211-7213,0,0,0,
01,61119,0119222,7221-7223AO,0,0,0,
01,61119,0119222,7221-7223SE,0,0,0,
01,61119,0119222,7281-7299,0,0,0,
01,61119,0119222,7438,0,0,0,
01,61119,0119222,7439,0,0,0,
01,61119,0119222,7630-7699,0,0,0,
01,61119,0119222,8011,0,0,0,
01,61119,0119222,8012,0,567125,567125,
01,61119,0119222,8015,0,1093650,1093650,
01,61119,0119222,8019,0,0,0,
01,61119,0119222,8020-8039,0,0,0,
01,61119,0119222,8040-8079,0,0,0,
01,61119,0119222,8080-8089,0,0,0,
01,61119,0119222,"8091, 8097",0,0,0,
01,61119,0119222,8092,0,0,0,
01,61119,0119222,8096,0,990700,990700,
01,61119,0119222,"8110, 8260-8299",1334.56,0,1334.56,
01,61119,0119222,"8181, 8182",70317,0,70317,
01,61119,0119222,8220,19843.59,0,19843.59,
01,61119,0119222,8290,0,0,0,
01,61119,0119222,8930-8979,0,0,0,
01,61119,0119222,8980-8999,666.54,-666.54,0,
01,61119,0119222,9110,0,0,0,
01,61119,0119222,9111,0,0,0,
01,61119,0119222,9120,0,674931.24,674931.24,
01,61119,0119222,9130,0,0,0,
01,61119,0119222,9135,0,0,0,
01,61119,0119222,9140,0,0,0,
01,61119,0119222,9150,0,0,0,
01,61119,0119222,9200,0,892093.41,892093.41,
01,61119,0119222,9290,0,0,0,
01,61119,0119222,9320,0,0,0,
01,61119,0119222,9330,0,16650.1,16650.1,
01,61119,0119222,9340,0,2500.31,2500.31,
01,61119,0119222,9400-9499,0,2065.4,2065.4,
01,61119,0119222,9500,0,548731.5,548731.5,
01,61119,0119222,9590,0,0,0,
01,61119,0119222,9640,0,0,0,
01,61119,0119222,9650,0,0,0,
01,61119,0119222,9660-9669,0,0,0,
01,61119,0119222,9711,0,0,0,
01,61119,0119222,9712,0,0,0,
01,61119,0119222,9713,0,0,0,
01,61119,0119222,9719,0,0,0,
01,61119,0119222,9740,0,0,0,
01,61119,0119222,9750,0,0,0,
01,61119,0119222,9760,0,0,0,
01,61119,0119222,9780,0,0,0,
01,61119,0119222,9789,0,0,0,
01,61119,0119222,9790A,0,1039508.96,1039508.96,
01,61119,0119222,9790M,0,0,0,
01,61119,0119222,9791,0,591780.03,591780.03,
01,61119,0119222,"9793, 9795",0,0,0,
01,61119,0119222,9796,0,0,0,
01,61119,0119222,9797,0,0,0,
01,61119,0119222,LocalRevAO,0,381687.23,381687.23,
01,61119,0119222,StateRevAO,1258.21,402948.51,404206.72,
01,61119,0119222,StateRevSE,322472,0,322472,
01,61119,0122085,1100,222604.92,1145667.59,1368272.51,
01,61119,0122085,1200,0,0,0,
01,61119,0122085,1300,9066.4,217593.6,226660,
01,61119,0122085,1900,19205.95,50116.76,69322.71,
01,61119,0122085,2100,47126,0,47126,
01,61119,0122085,2200,0,0,0,
01,61119,0122085,2300,0,201413.28,201413.28,
01,61119,0122085,2400,0,0,0,
01,61119,0122085,2900,102697.26,42862.47,145559.73,
01,61119,0122085,3101-3102,4380.41,134060.76,138441.17,
01,61119,0122085,3201-3202,0,0,0,
01,61119,0122085,3301-3302,3167.76,48162.42,51330.18,
01,61119,0122085,3401-3402,2505.69,216593.28,219098.97,
01,61119,0122085,3501-3502,1179.28,22118.6,23297.88,
01,61119,0122085,3601-3602,0,44150.87,44150.87,
01,61119,0122085,3701-3702,0,0,0,
01,61119,0122085,3751-3752,0,0,0,
01,61119,0122085,3801-3802,0,0,0,
01,61119,0122085,3901-3902,0,0,0,
01,61119,0122085,4100,0,0,0,
01,61119,0122085,4200,0,379.23,379.23,
01,61119,0122085,4300,46310.95,73249.7,119560.65,
01,61119,0122085,4400,56836.59,40017.32,96853.91,
01,61119,0122085,4700,83.79,4770.36,4854.15,
01,61119,0122085,5100,0,0,0,
01,61119,0122085,5200,3617.83,3342.7,6960.53,
01,61119,0122085,5300,0,3305.08,3305.08,
01,61119,0122085,5400,0,27215.4,27215.4,
01,61119,0122085,5500,0,57970.77,57970.77,
01,61119,0122085,5600,0,6085.87,6085.87,
01,61119,0122085,5800,21685.7,433668.93,455354.63,
01,61119,0122085,5900,0,10869.32,10869.32,
01,61119,0122085,6100-6170,0,0,0,
01,61119,0122085,6200,0,0,0,
01,61119,0122085,6300,0,0,0,
01,61119,0122085,6400,0,0,0,
01,61119,0122085,6500,0,0,0,
01,61119,0122085,6900,0,0,0,
01,61119,0122085,7110-7143,0,0,0,
01,61119,0122085,7211-7213,0,0,0,
01,61119,0122085,7221-7223AO,0,0,0,
01,61119,0122085,7221-7223SE,0,0,0,
01,61119,0122085,7281-7299,0,0,0,
01,61119,0122085,7438,0,0,0,
01,61119,0122085,7439,0,0,0,
01,61119,0122085,7630-7699,0,0,0,
01,61119,0122085,8011,0,0,0,
01,61119,0122085,8012,0,540962,540962,
01,61119,0122085,8015,0,1026962,1026962,
01,61119,0122085,8019,0,0,0,
01,61119,0122085,8020-8039,0,0,0,
01,61119,0122085,8040-8079,0,0,0,
01,61119,0122085,8080-8089,0,0,0,
01,61119,0122085,"8091, 8097",0,0,0,
01,61119,0122085,8092,0,0,0,
01,61119,0122085,8096,0,961232.72,961232.72,
01,61119,0122085,"8110, 8260-8299",0,0,0,
01,61119,0122085,"8181, 8182",52304.7,0,52304.7,
01,61119,0122085,8220,0,0,0,
01,61119,0122085,8290,123073,0,123073,
01,61119,0122085,8930-8979,0,0,0,
01,61119,0122085,8980-8999,0,0,0,
01,61119,0122085,9110,0,0,0,
01,61119,0122085,9111,0,0,0,
01,61119,0122085,9120,0,790135.7,790135.7,
01,61119,0122085,9130,0,0,0,
01,61119,0122085,9135,0,0,0,
01,61119,0122085,9140,0,0,0,
01,61119,0122085,9150,0,0,0,
01,61119,0122085,9200,0,0,0,
01,61119,0122085,9290,0,774026.14,774026.14,
01,61119,0122085,9320,0,0,0,
01,61119,0122085,9330,0,15687.08,15687.08,
01,61119,0122085,9340,0,0,0,
01,61119,0122085,9400-9499,0,0,0,
01,61119,0122085,9500,0,343630.31,343630.31,
01,61119,0122085,9590,0,0,0,
01,61119,0122085,9640,0,0,0,
01,61119,0122085,9650,0,0,0,
01,61119,0122085,9660-9669,0,134813,134813,
01,61119,0122085,9711,0,0,0,
01,61119,0122085,9712,0,0,0,
01,61119,0122085,9713,0,0,0,
01,61119,0122085,9719,0,0,0,
01,61119,0122085,9740,0,0,0,
01,61119,0122085,9750,0,0,0,
01,61119,0122085,9760,0,0,0,
01,61119,0122085,9780,0,0,0,
01,61119,0122085,9789,0,0,0,
01,61119,0122085,9790A,0,1101405.61,1101405.61,
01,61119,0122085,9790M,0,0,0,
01,61119,0122085,9791,0,569571.33,569571.33,
01,61119,0122085,"9793, 9795",0,-41.48,-41.48,
01,61119,0122085,9796,0,0,0,
01,61119,0122085,9797,0,0,0,
01,61119,0122085,LocalRevAO,0,349251.35,349251.35,
01,61119,0122085,StateRevAO,145475,437082,582557,
01,61119,0122085,StateRevSE,219615.83,0,219615.83,
01,61119,0130609,1100,86974.32,746804.52,833778.84,
01,61119,0130609,1200,0,0,0,
01,61119,0130609,1300,16688.27,152704.23,169392.5,
01,61119,0130609,1900,17190.76,54335.33,71526.09,
01,61119,0130609,2100,25360.03,80177.56,105537.59,
01,61119,0130609,2200,0,0,0,
01,61119,0130609,2300,0,0,0,
01,61119,0130609,2400,0,68698.37,68698.37,
01,61119,0130609,2900,0,32007.86,32007.86,
01,61119,0130609,3101-3102,7440.24,79504.52,86944.76,
01,61119,0130609,3201-3202,2477.52,15201.75,17679.27,
01,61119,0130609,3301-3302,3061.34,32575.76,35637.1,
01,61119,0130609,3401-3402,490,66667.42,67157.42,
01,61119,0130609,3501-3502,1072.79,10414.2,11486.99,
01,61119,0130609,3601-3602,0,19195.38,19195.38,
01,61119,0130609,3701-3702,0,0,0,
01,61119,0130609,3751-3752,0,0,0,
01,61119,0130609,3801-3802,0,0,0,
01,61119,0130609,3901-3902,0,0,0,
01,61119,0130609,4100,0,5175.86,5175.86,
01,61119,0130609,4200,0,7868.75,7868.75,
01,61119,0130609,4300,0,66954.84,66954.84,
01,61119,0130609,4400,0,53855.18,53855.18,
01,61119,0130609,4700,9386.2,12475.63,21861.83,
01,61119,0130609,5100,0,0,0,
01,61119,0130609,5200,0,4557.36,4557.36,
01,61119,0130609,5300,0,3796.45,3796.45,
01,61119,0130609,5400,0,15722.04,15722.04,
01,61119,0130609,5500,0,18650.01,18650.01,
01,61119,0130609,5600,0,13873.65,13873.65,
01,61119,0130609,5800,18676.73,276733.42,295410.15,
01,61119,0130609,5900,0,5692.36,5692.36,
01,61119,0130609,6100-6170,0,0,0,
01,61119,0130609,6200,0,0,0,
01,61119,0130609,6300,0,0,0,
01,61119,0130609,6400,0,0,0,
01,61119,0130609,6500,0,0,0,
01,61119,0130609,6900,0,0,0,
01,61119,0130609,7110-7143,0,0,0,
01,61119,0130609,7211-7213,0,0,0,
01,61119,0130609,7221-7223AO,0,0,0,
01,61119,0130609,7221-7223SE,0,0,0,
01,61119,0130609,7281-7299,0,0,0,
01,61119,0130609,7438,0,0,0,
01,61119,0130609,7439,0,0,0,
01,61119,0130609,7630-7699,0,0,0,
01,61119,0130609,8011,0,0,0,
01,61119,0130609,8012,0,354272,354272,
01,61119,0130609,8015,0,716369,716369,
01,61119,0130609,8019,0,1952,1952,
01,61119,0130609,8020-8039,0,0,0,
01,61119,0130609,8040-8079,0,0,0,
01,61119,0130609,8080-8089,0,0,0,
01,61119,0130609,"8091, 8097",0,0,0,
01,61119,0130609,8092,0,0,0,
01,61119,0130609,8096,0,585682,585682,
01,61119,0130609,"8110, 8260-8299",430.15,0,430.15,
01,61119,0130609,"8181, 8182",45631,0,45631,
01,61119,0130609,8220,7857.46,0,7857.46,
01,61119,0130609,8290,0,0,0,
01,61119,0130609,8930-8979,0,0,0,
01,61119,0130609,8980-8999,525.26,-525.26,0,
01,61119,0130609,9110,0,0,0,
01,61119,0130609,9111,0,0,0,
01,61119,0130609,9120,0,470357.1,470357.1,
01,61119,0130609,9130,0,0,0,
01,61119,0130609,9135,0,0,0,
01,61119,0130609,9140,0,0,0,
01,61119,0130609,9150,0,0,0,
01,61119,0130609,9200,0,721967.47,721967.47,
01,61119,0130609,9290,0,0,0,
01,61119,0130609,9320,0,0,0,
01,61119,0130609,9330,0,15543.7,15543.7,
01,61119,0130609,9340,0,0,0,
01,61119,0130609,9400-9499,0,0,0,
01,61119,0130609,9500,0,211724.17,211724.17,
01,61119,0130609,9590,0,0,0,
01,61119,0130609,9640,0,0,0,
01,61119,0130609,9650,0,0,0,
01,61119,0130609,9660-9669,0,0,0,
01,61119,0130609,9711,0,0,0,
01,61119,0130609,9712,0,0,0,
01,61119,0130609,9713,0,0,0,
01,61119,0130609,9719,0,0,0,
01,61119,0130609,9740,0,0,0,
01,61119,0130609,9750,0,0,0,
01,61119,0130609,9760,0,0,0,
01,61119,0130609,9780,0,0,0,
01,61119,0130609,9789,0,0,0,
01,61119,0130609,9790A,0,996144.1,996144.1,
01,61119,0130609,9790M,0,0,0,
01,61119,0130609,9791,0,832449.2,832449.2,
01,61119,0130609,"9793, 9795",0,1.46,1.46,
01,61119,0130609,9796,0,0,0,
01,61119,0130609,9797,0,0,0,
01,61119,0130609,LocalRevAO,0,162333.61,162333.61,
01,61119,0130609,StateRevAO,586.33,187252.54,187838.87,
01,61119,0130609,StateRevSE,133788,0,133788,
01,61119,0130625,1100,17158.4,364665.25,381823.65,
01,61119,0130625,1200,0,0,0,
01,61119,0130625,1300,104583.29,0,104583.29,
01,61119,0130625,1900,0,0,0,
01,61119,0130625,2100,0,19457.35,19457.35,
01,61119,0130625,2200,16658.49,64043.96,80702.45,
01,61119,0130625,2300,2833.36,34441.4,37274.76,
01,61119,0130625,2400,9937.42,113690.35,123627.77,
01,61119,0130625,2900,10190,10190,20380,
01,61119,0130625,3101-3102,0,0,0,
01,61119,0130625,3201-3202,0,0,0,
01,61119,0130625,3301-3302,2670.59,8011.75,10682.34,
01,61119,0130625,3401-3402,12268.83,36806.49,49075.32,
01,61119,0130625,3501-3502,1667.97,5003.92,6671.89,
01,61119,0130625,3601-3602,0,21453.11,21453.11,
01,61119,0130625,3701-3702,11421.35,34264.09,45685.44,
01,61119,0130625,3751-3752,0,0,0,
01,61119,0130625,3801-3802,0,0,0,
01,61119,0130625,3901-3902,956.25,2868.75,3825,
01,61119,0130625,4100,0,0,0,
01,61119,0130625,4200,0,3068.89,3068.89,
01,61119,0130625,4300,0,17386.27,17386.27,
01,61119,0130625,4400,0,0,0,
01,61119,0130625,4700,0,7022.8,7022.8,
01,61119,0130625,5100,0,0,0,
01,61119,0130625,5200,0,19593.63,19593.63,
01,61119,0130625,5300,0,2580.95,2580.95,
01,61119,0130625,5400,0,8617.88,8617.88,
01,61119,0130625,5500,0,35539.34,35539.34,
01,61119,0130625,5600,0,106947.16,106947.16,
01,61119,0130625,5800,0,69925.61,69925.61,
01,61119,0130625,5900,82038.75,15512.44,97551.19,
01,61119,0130625,6100-6170,0,0,0,
01,61119,0130625,6200,0,0,0,
01,61119,0130625,6300,0,0,0,
01,61119,0130625,6400,0,0,0,
01,61119,0130625,6500,0,0,0,
01,61119,0130625,6900,0,0,0,
01,61119,0130625,7110-7143,0,7467,7467,
01,61119,0130625,7211-7213,0,0,0,
01,61119,0130625,7221-7223AO,0,0,0,
01,61119,0130625,7221-7223SE,0,0,0,
01,61119,0130625,7281-7299,0,0,0,
01,61119,0130625,7438,0,2730.51,2730.51,
01,61119,0130625,7439,0,0,0,
01,61119,0130625,7630-7699,0,0,0,
01,61119,0130625,8011,0,181989,181989,
01,61119,0130625,8012,0,424568,424568,
01,61119,0130625,8015,0,-3700,-3700,
01,61119,0130625,8019,0,0,0,
01,61119,0130625,8020-8039,0,0,0,
01,61119,0130625,8040-8079,0,7984.37,7984.37,
01,61119,0130625,8080-8089,0,0,0,
01,61119,0130625,"8091, 8097",0,0,0,
01,61119,0130625,8092,0,0,0,
01,61119,0130625,8096,0,276569.42,276569.42,
01,61119,0130625,"8110, 8260-8299",161514.2,0,161514.2,
01,61119,0130625,"8181, 8182",0,0,0,
01,61119,0130625,8220,0,0,0,
01,61119,0130625,8290,42500,0,42500,
01,61119,0130625,8930-8979,0,0,0,
01,61119,0130625,8980-8999,0,0,0,
01,61119,0130625,9110,0,0,0,
01,61119,0130625,9111,0,0,0,
01,61119,0130625,9120,0,68563.34,68563.34,
01,61119,0130625,9130,0,0,0,
01,61119,0130625,9135,0,0,0,
01,61119,0130625,9140,0,0,0,
01,61119,0130625,9150,0,0,0,
01,61119,0130625,9200,29735.7,410415,440150.7,
01,61119,0130625,9290,0,0,0,
01,61119,0130625,9320,0,0,0,
01,61119,0130625,9330,0,0,0,
01,61119,0130625,9340,0,193737.38,193737.38,
01,61119,0130625,9400-9499,0,0,0,
01,61119,0130625,9500,0,49470.09,49470.09,
01,61119,0130625,9590,0,0,0,
01,61119,0130625,9640,0,123000,123000,
01,61119,0130625,9650,0,0,0,
01,61119,0130625,9660-9669,0,0,0,
01,61119,0130625,9711,0,0,0,
01,61119,0130625,9712,0,0,0,
01,61119,0130625,9713,0,0,0,
01,61119,0130625,9719,0,0,0,
01,61119,0130625,9740,0,0,0,
01,61119,0130625,9750,0,0,0,
01,61119,0130625,9760,0,0,0,
01,61119,0130625,9780,0,0,0,
01,61119,0130625,9789,0,0,0,
01,61119,0130625,9790A,0,500245.63,500245.63,
01,61119,0130625,9790M,0,0,0,
01,61119,0130625,9791,0,406248.34,406248.34,
01,61119,0130625,"9793, 9795",0,0,0,
01,61119,0130625,9796,0,0,0,
01,61119,0130625,9797,29735.7,0,29735.7,
01,61119,0130625,LocalRevAO,96326,44045.21,140371.21,
01,61119,0130625,StateRevAO,1780.2,173830.19,175610.39,
01,61119,0130625,StateRevSE,0,0,0,
01,61143,0122689,1100,32485.88,464265.38,496751.26,
01,61143,0122689,1200,0,0,0,
01,61143,0122689,1300,28249.5,28249.5,56499,
01,61143,0122689,1900,29999.97,0,29999.97,
01,61143,0122689,2100,0,0,0,
01,61143,0122689,2200,7999.98,8999.98,16999.96,
01,61143,0122689,2300,17187.5,17187.5,34375,
01,61143,0122689,2400,22499.95,22499.95,44999.9,
01,61143,0122689,2900,24608.65,65352.5,89961.15,
01,61143,0122689,3101-3102,6684.91,40562.47,47247.38,
