Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty
8600000US91605,91605,ZCTA5 91605,54839,11027,1235,212,1164,1236,6368,43812,2433,497,2574,3595,30562
8600000US91606,91606,ZCTA5 91606,46617,9168,928,147,727,1085,5551,37449,2481,272,2502,2700,25908
8600000US91607,91607,ZCTA5 91607,28438,3484,131,41,249,203,2639,24954,1508,200,1597,980,17720
8600000US91608,91608,ZCTA5 91608,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US91701,91701,ZCTA5 91701,40384,2354,157,59,161,97,1540,38030,2481,387,2417,3439,25126
8600000US91702,91702,ZCTA5 91702,56225,9063,1126,130,1137,1327,4995,47162,3103,535,3877,4422,31293
8600000US91706,91706,ZCTA5 91706,76517,13261,1425,242,2150,2061,6816,63256,4038,796,4568,6686,41485
8600000US91708,91708,ZCTA5 91708,1722,81,0,0,0,12,46,1641,92,80,140,172,908
8600000US91709,91709,ZCTA5 91709,75082,4748,392,37,340,575,3204,70334,4178,944,5708,7648,46868
8600000US91710,91710,ZCTA5 91710,74699,7235,518,171,824,689,4064,67464,4775,1085,5188,6573,44241
8600000US91711,91711,ZCTA5 91711,30921,2651,111,50,213,291,1734,28270,1356,268,2299,2478,16716
8600000US91722,91722,ZCTA5 91722,35215,3721,274,67,379,370,2341,31494,2153,301,2255,3009,20697
8600000US91723,91723,ZCTA5 91723,18356,2350,252,111,371,126,1278,16006,1115,267,1114,1484,10765
8600000US91724,91724,ZCTA5 91724,24771,2090,183,75,183,280,1175,22681,1324,322,2057,1940,14151
8600000US91730,91730,ZCTA5 91730,62711,4674,586,29,320,357,3034,58037,3929,1218,4110,5640,38828
8600000US91731,91731,ZCTA5 91731,29544,6871,601,122,935,765,3829,22673,1271,213,1564,1836,15137
8600000US91732,91732,ZCTA5 91732,61215,13165,1611,167,1394,1571,7543,48050,2914,734,3240,4676,31830
8600000US91733,91733,ZCTA5 91733,43529,9983,1007,172,1361,1495,5397,33546,2423,517,2789,2764,21959
8600000US91737,91737,ZCTA5 91737,24254,1244,117,0,181,303,561,23010,816,188,1782,2363,15983
8600000US91739,91739,ZCTA5 91739,35624,1195,6,0,88,140,917,34429,2580,711,3373,3938,22073
8600000US91740,91740,ZCTA5 91740,25401,2370,154,8,148,180,1659,23031,1134,331,2008,2033,15045
8600000US91741,91741,ZCTA5 91741,25120,1546,109,16,181,100,880,23574,1237,297,2050,2365,14283
8600000US91744,91744,ZCTA5 91744,82690,10234,1222,249,1369,1418,5245,72456,4912,903,6481,6937,46387
8600000US91745,91745,ZCTA5 91745,56005,4011,184,52,223,496,2316,51994,2403,494,3885,4293,33132
8600000US91746,91746,ZCTA5 91746,30795,4584,469,57,388,763,2547,26211,1596,390,1991,2407,16622
8600000US91748,91748,ZCTA5 91748,46837,5258,369,120,478,343,2958,41579,2190,377,2675,3140,28061
8600000US91750,91750,ZCTA5 91750,32844,2449,135,0,220,201,1564,30395,1288,413,2231,2535,18882
8600000US91752,91752,ZCTA5 91752,29564,2751,387,46,292,320,1467,26813,1970,439,2610,2511,16870
8600000US91754,91754,ZCTA5 91754,32983,4779,363,60,301,540,2796,28204,1761,268,1854,1792,17141
8600000US91755,91755,ZCTA5 91755,27208,3931,151,33,455,303,2301,23277,849,312,1072,1176,15477
8600000US91759,91759,ZCTA5 91759,274,7,0,0,0,0,7,267,5,0,18,28,167
8600000US91761,91761,ZCTA5 91761,59522,6981,634,153,855,1469,3588,52541,2927,1041,5151,5287,34704
8600000US91762,91762,ZCTA5 91762,54101,8760,605,127,1208,1161,4962,45341,3235,616,4185,4247,29130
8600000US91763,91763,ZCTA5 91763,36472,6246,816,150,787,757,3369,30226,2320,477,2227,2487,19759
8600000US91764,91764,ZCTA5 91764,53943,11588,1736,270,1604,1549,6034,42355,2825,694,3827,3590,28653
8600000US91765,91765,ZCTA5 91765,47218,2471,63,8,85,267,1711,44747,2110,435,2585,4190,30311
8600000US91766,91766,ZCTA5 91766,69978,14573,1545,271,2222,1753,8095,55405,3720,884,5088,6013,36204
8600000US91767,91767,ZCTA5 91767,49098,9320,1196,165,1094,1082,5198,39778,2549,714,3017,3694,25863
8600000US91768,91768,ZCTA5 91768,32370,7300,704,133,947,1247,4050,25070,1885,316,2256,2378,16002
8600000US91770,91770,ZCTA5 91770,61112,10241,545,78,992,1312,6319,50871,2531,632,2969,3637,33819
8600000US91773,91773,ZCTA5 91773,32606,2295,147,0,115,86,1581,30311,1346,137,1965,2644,19554
8600000US91775,91775,ZCTA5 91775,24593,1626,187,8,62,171,958,22967,1165,271,1793,1728,14889
8600000US91776,91776,ZCTA5 91776,37302,5236,275,28,423,485,3499,32066,1254,409,1825,2209,22208
8600000US91780,91780,ZCTA5 91780,34685,3154,222,19,195,364,2046,31531,1804,281,2037,2608,20317
8600000US91784,91784,ZCTA5 91784,26423,1186,13,0,35,115,697,25237,890,160,2073,2378,15586
8600000US91786,91786,ZCTA5 91786,50868,7403,979,170,810,748,4398,43465,2608,400,3766,3760,28006
8600000US91789,91789,ZCTA5 91789,41995,2082,70,27,71,189,1261,39913,1379,428,2626,3806,26935
8600000US91790,91790,ZCTA5 91790,44283,3645,282,84,406,408,2050,40638,2727,505,3507,3900,25609
8600000US91791,91791,ZCTA5 91791,32201,2986,261,43,349,554,1383,29215,1735,364,1978,2694,18659
8600000US91792,91792,ZCTA5 91792,31193,3240,234,112,439,482,1808,27953,2029,178,1984,2088,18629
8600000US91801,91801,ZCTA5 91801,53448,7448,425,75,399,528,4953,46000,2305,400,2680,2714,31601
8600000US91803,91803,ZCTA5 91803,29287,3617,249,12,255,363,2410,25670,1206,244,1560,1795,16723
8600000US91901,91901,ZCTA5 91901,16678,1357,176,74,25,118,859,15321,496,142,1134,1246,9723
8600000US91902,91902,ZCTA5 91902,17613,981,56,0,0,82,666,16632,712,238,1133,1095,10149
8600000US91905,91905,ZCTA5 91905,976,154,6,1,7,7,119,822,71,0,5,145,514
8600000US91906,91906,ZCTA5 91906,3435,887,164,47,12,54,571,2548,226,26,92,148,1700
8600000US91910,91910,ZCTA5 91910,72915,9940,1032,251,1032,1315,5448,62975,3331,756,4704,5532,40512
8600000US91911,91911,ZCTA5 91911,82085,11789,1269,177,1586,1808,5952,70296,4675,1049,5554,5788,44459
8600000US91913,91913,ZCTA5 91913,40647,1917,236,44,308,276,946,38730,2789,570,4238,3914,24718
8600000US91914,91914,ZCTA5 91914,16200,730,85,0,33,56,465,15470,1256,433,1735,1627,9323
8600000US91915,91915,ZCTA5 91915,25172,665,11,14,68,151,344,24507,2347,520,2440,2839,15472
8600000US91916,91916,ZCTA5 91916,1506,133,0,0,55,10,68,1373,114,10,143,69,762
8600000US91917,91917,ZCTA5 91917,560,115,0,0,0,28,45,445,16,20,41,128,203
8600000US91931,91931,ZCTA5 91931,377,211,0,0,69,34,80,166,0,0,0,26,89
8600000US91932,91932,ZCTA5 91932,25533,4237,527,176,663,357,2299,21296,1403,299,1606,1615,14346
8600000US91934,91934,ZCTA5 91934,364,0,0,0,0,0,0,364,0,0,0,34,306
8600000US91935,91935,ZCTA5 91935,8139,853,75,15,127,38,489,7286,269,47,621,680,4507
8600000US91941,91941,ZCTA5 91941,31498,2602,342,53,129,185,1677,28896,1490,297,1859,2091,18366
8600000US91942,91942,ZCTA5 91942,38108,5128,344,92,345,149,3730,32980,2077,242,1995,1758,22124
8600000US91945,91945,ZCTA5 91945,25209,4508,437,127,668,491,2497,20701,1098,202,1318,2027,13308
8600000US91948,91948,ZCTA5 91948,57,27,0,0,0,0,15,30,0,0,0,0,18
8600000US91950,91950,ZCTA5 91950,56897,13087,1530,280,1545,1980,6566,43810,2623,608,3298,3756,28779
8600000US91962,91962,ZCTA5 91962,1071,81,0,0,0,15,50,990,58,0,40,44,623
8600000US91963,91963,ZCTA5 91963,1193,413,73,0,94,104,99,780,16,0,132,104,417
8600000US91977,91977,ZCTA5 91977,60368,8037,863,248,1148,1091,4083,52331,3212,770,4299,4754,33712
8600000US91978,91978,ZCTA5 91978,9002,1048,43,0,71,155,718,7954,429,57,637,683,5235
8600000US91980,91980,ZCTA5 91980,258,0,0,0,0,0,0,258,0,0,0,0,204
8600000US92003,92003,ZCTA5 92003,4000,403,21,0,43,18,297,3597,133,50,184,301,2089
8600000US92004,92004,ZCTA5 92004,2637,418,0,43,0,36,299,2219,74,0,76,89,1079
8600000US92007,92007,ZCTA5 92007,11123,828,0,0,24,19,676,10295,896,87,639,692,6803
8600000US92008,92008,ZCTA5 92008,26507,3219,145,13,197,346,2250,23288,978,269,1240,1361,15786
8600000US92009,92009,ZCTA5 92009,41106,4197,147,131,298,665,2839,36909,2378,409,3247,3137,22726
8600000US92010,92010,ZCTA5 92010,14675,1063,36,12,114,230,619,13612,1111,257,1170,1049,8100
8600000US92011,92011,ZCTA5 92011,22416,1633,55,28,148,196,1045,20783,1327,339,1757,1463,12647
8600000US92014,92014,ZCTA5 92014,13212,438,0,0,0,41,304,12774,625,198,772,656,7767
8600000US92019,92019,ZCTA5 92019,43343,4550,470,59,414,571,2689,38793,1815,195,3049,3705,24976
8600000US92020,92020,ZCTA5 92020,55871,13871,1436,152,1503,1693,8078,42000,3053,386,2575,3350,27112
8600000US92021,92021,ZCTA5 92021,63705,12542,1274,384,1408,1540,7147,51163,3677,559,3469,3291,33967
8600000US92024,92024,ZCTA5 92024,48361,4495,223,130,337,315,3179,43866,2602,463,2847,3375,28944
8600000US92025,92025,ZCTA5 92025,47772,12183,1479,114,1588,2253,6354,35589,2832,443,2638,2792,23170
8600000US92026,92026,ZCTA5 92026,48949,6370,241,49,303,775,4523,42579,2922,408,3459,2907,26629
8600000US92027,92027,ZCTA5 92027,54807,8033,942,231,881,722,4883,46774,3784,443,3939,4468,29789
8600000US92028,92028,ZCTA5 92028,47672,6033,686,123,780,643,3168,41639,2349,465,2300,2991,25495
8600000US92029,92029,ZCTA5 92029,19741,2357,145,30,148,163,1669,17384,759,214,1083,1566,10971
8600000US92036,92036,ZCTA5 92036,3109,383,52,25,0,38,228,2726,62,76,230,136,1576
8600000US92037,92037,ZCTA5 92037,37383,4067,113,5,60,132,3567,33316,1891,243,1780,2100,19454
8600000US92040,92040,ZCTA5 92040,42016,3950,503,21,365,492,2270,38066,2526,418,3167,3078,24200
8600000US92054,92054,ZCTA5 92054,42225,7650,711,46,671,888,4998,34575,2913,369,2648,2426,23118
8600000US92055,92055,ZCTA5 92055,788,131,64,0,11,0,56,657,183,17,54,0,403
8600000US92056,92056,ZCTA5 92056,50951,4604,370,10,342,304,3006,46347,2440,568,3382,3650,28781
8600000US92057,92057,ZCTA5 92057,54109,5272,587,193,656,458,3010,48837,3339,622,4373,4154,30202
8600000US92058,92058,ZCTA5 92058,43037,4658,1004,135,445,284,2418,38379,5623,1310,3482,2500,22910
8600000US92059,92059,ZCTA5 92059,1301,292,20,11,59,40,134,1009,86,28,94,71,636
8600000US92060,92060,ZCTA5 92060,162,0,0,0,0,0,0,162,20,0,0,16,106
8600000US92061,92061,ZCTA5 92061,2283,193,12,1,17,10,85,2090,90,62,56,112,1261
8600000US92064,92064,ZCTA5 92064,47746,2194,61,20,217,316,1184,45552,2541,501,3480,4745,29034
8600000US92065,92065,ZCTA5 92065,36209,3503,421,66,368,378,2023,32706,2026,367,2756,3272,20625
8600000US92066,92066,ZCTA5 92066,277,22,0,0,0,0,10,255,0,0,34,0,170
8600000US92067,92067,ZCTA5 92067,7524,450,0,0,17,109,248,7074,94,55,937,788,3664
8600000US92069,92069,ZCTA5 92069,45200,7183,636,174,771,492,4627,38017,3396,559,3061,2980,24355
8600000US92070,92070,ZCTA5 92070,1241,147,11,0,23,6,102,1094,60,23,98,38,658
8600000US92071,92071,ZCTA5 92071,52659,4466,345,31,570,323,2845,48193,2891,765,3601,4630,30998
8600000US92075,92075,ZCTA5 92075,12091,996,30,0,9,32,752,11095,468,92,780,791,6915
8600000US92078,92078,ZCTA5 92078,42807,5769,198,8,559,392,3990,37038,3159,782,3073,2196,21481
8600000US92081,92081,ZCTA5 92081,26697,3528,194,0,155,108,2798,23169,1440,258,1506,1549,15447
8600000US92082,92082,ZCTA5 92082,19213,1532,68,28,106,244,930,17681,963,245,1570,1643,10764
8600000US92083,92083,ZCTA5 92083,36420,6058,553,161,845,598,3516,30362,2331,412,2511,2319,20665
8600000US92084,92084,ZCTA5 92084,46471,6439,445,78,989,504,4132,40032,2831,503,3003,3599,24758
8600000US92086,92086,ZCTA5 92086,1055,200,15,0,2,2,160,855,27,5,38,26,432
8600000US92091,92091,ZCTA5 92091,1268,53,0,0,13,10,0,1215,16,0,49,57,706
8600000US92101,92101,ZCTA5 92101,32316,7465,162,60,209,300,5961,24851,559,0,155,323,20369
8600000US92102,92102,ZCTA5 92102,43002,12008,1473,329,1585,1458,6719,30994,2127,259,1829,2487,21693
8600000US92103,92103,ZCTA5 92103,29694,3515,41,17,63,46,2740,26179,790,133,670,500,19994
8600000US92104,92104,ZCTA5 92104,44422,8671,501,15,861,697,6185,35751,1857,236,1274,1906,27715
8600000US92105,92105,ZCTA5 92105,67149,19105,2409,366,2794,2668,10021,48044,3415,789,3961,4173,31636
8600000US92106,92106,ZCTA5 92106,17934,1531,80,0,47,164,1004,16403,1057,189,1059,826,10181
8600000US92107,92107,ZCTA5 92107,26130,2649,106,0,141,145,2105,23481,769,192,688,1208,18009
8600000US92108,92108,ZCTA5 92108,18282,2801,159,9,76,57,2411,15481,729,63,196,384,12757
8600000US92109,92109,ZCTA5 92109,43854,6528,96,0,76,112,5997,37326,1157,202,910,787,30116
8600000US92110,92110,ZCTA5 92110,24375,3063,152,13,212,94,2361,21312,1472,274,1063,1127,14695
8600000US92111,92111,ZCTA5 92111,45522,7894,643,76,1010,770,4915,37628,2105,368,2261,2225,25032
8600000US92113,92113,ZCTA5 92113,48415,19546,2502,448,2753,2661,10216,28869,1869,476,2591,2997,18495
8600000US92114,92114,ZCTA5 92114,68179,13262,1797,313,1623,1997,6780,54917,3476,795,4162,4452,35765
8600000US92115,92115,ZCTA5 92115,55301,14500,1260,241,1368,1025,9976,40801,2859,582,2595,2512,27990
8600000US92116,92116,ZCTA5 92116,31828,4940,432,35,171,463,3522,26888,1204,249,1049,945,21026
8600000US92117,92117,ZCTA5 92117,52153,5769,229,65,356,489,4164,46384,2372,639,2724,2330,31338
8600000US92118,92118,ZCTA5 92118,19296,1231,134,12,52,153,741,18065,942,163,1605,1285,10565
8600000US92119,92119,ZCTA5 92119,23300,1842,15,0,89,236,1150,21458,858,173,1492,1524,13288
8600000US92120,92120,ZCTA5 92120,25303,2092,162,19,111,81,1425,23211,1203,165,1323,1351,14219
8600000US92121,92121,ZCTA5 92121,4578,844,0,0,0,0,823,3734,435,32,305,101,2669
8600000US92122,92122,ZCTA5 92122,45785,11130,199,0,190,207,10151,34655,1912,215,1453,1282,24685
8600000US92123,92123,ZCTA5 92123,26559,2801,189,66,141,178,2137,23758,1595,379,1169,1479,16610
8600000US92124,92124,ZCTA5 92124,30952,2150,291,32,259,127,1407,28802,2238,649,2973,2411,18015
8600000US92126,92126,ZCTA5 92126,73330,5582,332,87,613,578,3673,67748,4264,942,4129,4318,47338
8600000US92127,92127,ZCTA5 92127,39884,1471,120,9,103,206,904,38413,3436,579,3983,3476,23857
8600000US92128,92128,ZCTA5 92128,48228,1889,100,0,52,137,1064,46339,3215,467,3209,3359,27703
8600000US92129,92129,ZCTA5 92129,53162,2887,245,13,354,396,1662,50275,3091,793,4187,4838,33197
8600000US92130,92130,ZCTA5 92130,47517,2457,57,42,166,324,1491,45060,2873,731,5403,4836,28380
8600000US92131,92131,ZCTA5 92131,34222,1039,78,7,118,75,702,33183,2127,649,3493,3242,21000
8600000US92132,92132,ZCTA5 92132,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92134,92134,ZCTA5 92134,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92135,92135,ZCTA5 92135,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92139,92139,ZCTA5 92139,36337,4803,428,153,579,719,2627,31534,2252,430,2195,2558,20639
8600000US92140,92140,ZCTA5 92140,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92145,92145,ZCTA5 92145,1381,24,0,0,0,0,24,1357,50,22,168,216,806
8600000US92147,92147,ZCTA5 92147,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92154,92154,ZCTA5 92154,76696,10019,837,181,1197,1155,5804,66677,4692,930,5642,5864,42468
8600000US92155,92155,ZCTA5 92155,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92173,92173,ZCTA5 92173,28552,7808,653,144,1061,1518,3786,20744,1442,268,1669,1870,13427
8600000US92201,92201,ZCTA5 92201,62281,16434,2340,446,2575,2251,7838,45847,3289,818,4275,4005,27415
8600000US92203,92203,ZCTA5 92203,24763,1730,99,0,164,168,960,23033,2009,402,1994,1799,12703
8600000US92210,92210,ZCTA5 92210,4861,233,0,0,0,8,142,4628,46,18,72,96,1717
8600000US92211,92211,ZCTA5 92211,24420,1814,87,41,233,147,889,22606,779,206,873,959,9226
8600000US92220,92220,ZCTA5 92220,30769,5942,445,59,792,877,3164,24827,1137,250,1257,1510,12208
8600000US92222,92222,ZCTA5 92222,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92223,92223,ZCTA5 92223,41949,4637,386,113,449,537,2693,37312,3369,483,3037,3243,22332
8600000US92225,92225,ZCTA5 92225,17268,3120,306,50,351,550,1512,14148,1016,167,1228,1337,8743
8600000US92227,92227,ZCTA5 92227,26148,6171,786,244,749,703,3119,19977,1658,295,1637,2048,12189
8600000US92230,92230,ZCTA5 92230,2098,592,37,0,47,22,463,1506,181,0,120,300,801
8600000US92231,92231,ZCTA5 92231,38668,9200,689,135,1385,1405,4836,29468,2372,571,2774,2632,17555
8600000US92233,92233,ZCTA5 92233,6281,1280,134,0,253,205,646,5001,414,87,312,585,2883
8600000US92234,92234,ZCTA5 92234,51370,10371,1174,156,1417,1373,5328,40999,2587,439,3313,3850,24486
8600000US92236,92236,ZCTA5 92236,40695,11316,1317,313,2273,1643,5455,29379,2627,493,3486,3483,17814
8600000US92239,92239,ZCTA5 92239,169,48,0,5,17,5,21,121,0,0,0,0,65
8600000US92240,92240,ZCTA5 92240,32995,8841,1403,515,1220,732,4496,24154,1641,287,2161,2408,14356
8600000US92241,92241,ZCTA5 92241,9810,2020,75,67,227,221,1284,7790,185,14,177,581,3798
8600000US92242,92242,ZCTA5 92242,1329,147,0,0,0,15,87,1182,0,4,3,68,575
8600000US92243,92243,ZCTA5 92243,46448,11213,1200,417,1618,1248,5768,35235,2243,538,3135,3724,21645
8600000US92249,92249,ZCTA5 92249,7245,1235,156,14,134,207,647,6010,588,119,594,622,3510
8600000US92250,92250,ZCTA5 92250,8678,1875,330,44,181,210,1001,6803,352,39,612,653,4036
8600000US92251,92251,ZCTA5 92251,16822,2395,521,18,229,330,1126,14427,1129,266,1498,1715,8782
8600000US92252,92252,ZCTA5 92252,9600,1938,366,18,231,97,1147,7662,437,163,523,385,4495
8600000US92253,92253,ZCTA5 92253,37019,2725,292,0,207,288,1442,34294,1712,314,2348,3132,19383
8600000US92254,92254,ZCTA5 92254,11096,5031,899,177,792,737,2315,6065,282,68,587,756,3886
8600000US92256,92256,ZCTA5 92256,3729,929,198,0,73,0,584,2800,105,50,79,191,1808
8600000US92257,92257,ZCTA5 92257,2044,958,95,74,136,89,445,1086,66,0,68,40,416
8600000US92258,92258,ZCTA5 92258,529,242,109,0,0,0,133,287,0,0,0,0,287
8600000US92259,92259,ZCTA5 92259,334,107,6,6,0,0,86,227,0,0,0,6,131
8600000US92260,92260,ZCTA5 92260,31202,2977,123,24,179,71,1766,28225,890,226,1163,1717,14059
8600000US92262,92262,ZCTA5 92262,25125,4233,400,123,211,261,2823,20892,725,128,881,1119,13322
8600000US92264,92264,ZCTA5 92264,20286,2876,162,28,179,176,1805,17410,339,115,469,520,10085
8600000US92266,92266,ZCTA5 92266,73,0,0,0,0,0,0,73,0,0,0,0,41
8600000US92267,92267,ZCTA5 92267,35,0,0,0,0,0,0,35,0,0,12,0,23
8600000US92268,92268,ZCTA5 92268,508,189,0,0,0,79,94,319,0,0,0,0,278
8600000US92270,92270,ZCTA5 92270,17129,2056,34,31,133,45,1473,15073,128,111,358,712,6574
8600000US92273,92273,ZCTA5 92273,1430,290,63,18,17,8,141,1140,119,24,87,49,721
8600000US92274,92274,ZCTA5 92274,18353,7131,1070,166,1236,702,3777,11222,818,191,1073,864,7120
8600000US92275,92275,ZCTA5 92275,1239,509,98,0,128,23,260,730,29,0,79,6,478
8600000US92276,92276,ZCTA5 92276,7541,809,0,19,149,0,558,6732,363,50,327,802,3764
8600000US92277,92277,ZCTA5 92277,23247,3874,582,76,426,418,2144,19373,2521,232,1313,970,12316
8600000US92278,92278,ZCTA5 92278,400,50,10,11,10,0,19,350,67,8,40,10,225
8600000US92280,92280,ZCTA5 92280,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92281,92281,ZCTA5 92281,1772,446,42,7,49,96,207,1326,113,7,91,148,745
8600000US92282,92282,ZCTA5 92282,735,148,0,0,0,0,140,587,12,0,110,50,303
8600000US92283,92283,ZCTA5 92283,2789,1089,228,38,116,64,506,1700,93,11,129,133,972
8600000US92284,92284,ZCTA5 92284,24258,4039,375,16,713,236,2371,20219,1186,126,1515,1611,11977
8600000US92285,92285,ZCTA5 92285,2441,608,65,0,45,32,414,1833,21,0,21,60,1169
8600000US92301,92301,ZCTA5 92301,29872,9745,1288,290,1550,1775,4538,20127,2099,330,2414,2183,11791
8600000US92304,92304,ZCTA5 92304,47,11,0,0,0,0,11,36,0,0,0,0,21
8600000US92305,92305,ZCTA5 92305,312,27,0,0,0,0,27,285,42,0,18,29,173
8600000US92307,92307,ZCTA5 92307,36624,6420,912,75,501,740,3880,30204,1649,273,2176,2997,18549
8600000US92308,92308,ZCTA5 92308,39966,9219,1528,132,1050,1087,4762,30747,1673,310,2688,2599,17516
8600000US92309,92309,ZCTA5 92309,598,59,13,0,6,0,31,539,41,0,90,76,324
8600000US92310,92310,ZCTA5 92310,7749,978,323,33,104,96,404,6771,1570,280,723,438,3747
8600000US92311,92311,ZCTA5 92311,32348,7261,1129,136,623,1065,4067,25087,1775,295,1601,2487,16005
8600000US92313,92313,ZCTA5 92313,11984,780,12,7,42,29,473,11204,687,174,867,868,7408
8600000US92314,92314,ZCTA5 92314,9782,2060,157,0,130,140,1564,7722,567,73,272,576,4789
8600000US92315,92315,ZCTA5 92315,5128,855,56,0,71,33,416,4273,166,7,249,465,2386
8600000US92316,92316,ZCTA5 92316,31493,6263,951,157,691,885,3323,25230,1770,363,2724,3133,15320
8600000US92320,92320,ZCTA5 92320,7812,1148,11,0,123,115,601,6664,244,31,468,410,3556
8600000US92321,92321,ZCTA5 92321,997,12,0,0,0,0,12,985,24,43,55,73,597
8600000US92322,92322,ZCTA5 92322,598,29,0,0,0,0,29,569,60,0,43,12,415
8600000US92324,92324,ZCTA5 92324,56160,12389,1656,318,1968,1398,6488,43771,3477,695,4044,4019,28127
8600000US92325,92325,ZCTA5 92325,8088,1473,103,29,215,239,825,6615,224,0,569,773,3783
8600000US92327,92327,ZCTA5 92327,1144,374,59,0,30,28,206,770,221,0,0,0,447
8600000US92328,92328,ZCTA5 92328,263,13,0,0,0,0,7,250,0,0,0,0,215
8600000US92332,92332,ZCTA5 92332,6,0,0,0,0,0,0,6,0,0,0,0,3
8600000US92333,92333,ZCTA5 92333,644,0,0,0,0,0,0,644,0,0,0,39,404
8600000US92335,92335,ZCTA5 92335,97531,23203,2904,639,3628,3462,11870,74328,6229,1000,7363,8119,46684
8600000US92336,92336,ZCTA5 92336,89333,8267,1082,203,950,1313,4387,81066,6403,942,8879,8753,51997
8600000US92337,92337,ZCTA5 92337,36374,3945,436,80,537,544,2254,32429,2329,557,3038,3493,21258
8600000US92338,92338,ZCTA5 92338,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US92339,92339,ZCTA5 92339,1046,33,0,0,0,0,33,1013,8,0,141,116,648
8600000US92341,92341,ZCTA5 92341,263,27,0,0,0,0,27,236,41,0,0,0,134
8600000US92342,92342,ZCTA5 92342,5917,827,140,0,15,27,554,5090,316,0,371,571,2951
8600000US92344,92344,ZCTA5 92344,19752,2884,222,72,275,527,1601,16868,1486,395,1583,1658,10467
8600000US92345,92345,ZCTA5 92345,78380,18446,2191,486,2473,2003,10228,59934,3864,1143,5097,6182,36816
8600000US92346,92346,ZCTA5 92346,56592,9611,844,160,1215,1136,5921,46981,3355,515,4316,4351,29159
8600000US92347,92347,ZCTA5 92347,1791,410,0,0,51,115,244,1381,104,49,75,115,845
8600000US92352,92352,ZCTA5 92352,6294,664,179,0,19,56,395,5630,215,71,229,497,3470
8600000US92354,92354,ZCTA5 92354,20839,3125,296,23,241,173,2197,17714,723,159,1191,1164,11524
8600000US92356,92356,ZCTA5 92356,6155,1162,30,0,34,143,829,4993,438,59,342,282,3118
8600000US92358,92358,ZCTA5 92358,1068,25,0,0,0,0,25,1043,0,0,43,179,641
8600000US92359,92359,ZCTA5 92359,7314,712,67,12,56,27,431,6602,263,85,634,505,4468
8600000US92363,92363,ZCTA5 92363,5111,1451,76,2,95,204,837,3660,214,17,200,332,2208
8600000US92364,92364,ZCTA5 92364,53,22,0,0,10,8,4,31,0,0,0,0,28
8600000US92365,92365,ZCTA5 92365,2512,566,38,0,150,20,299,1946,27,33,202,159,1069
8600000US92368,92368,ZCTA5 92368,1020,219,9,0,37,17,127,801,47,15,92,56,419
8600000US92371,92371,ZCTA5 92371,14711,2486,197,95,201,475,1440,12225,404,89,633,1123,8127
8600000US92372,92372,ZCTA5 92372,4804,869,62,0,44,27,645,3935,153,35,229,369,2362
8600000US92373,92373,ZCTA5 92373,32810,2800,208,33,138,297,1724,30010,1508,429,2079,2597,19181
8600000US92374,92374,ZCTA5 92374,38411,5363,560,74,556,633,2960,33048,2198,326,2763,3245,20748
8600000US92376,92376,ZCTA5 92376,82437,18762,2973,400,2625,2733,9427,63675,4167,873,6348,7551,39530
8600000US92377,92377,ZCTA5 92377,19632,1808,150,27,260,417,822,17824,1734,458,1541,1623,11149
8600000US92378,92378,ZCTA5 92378,139,37,0,0,19,0,18,102,0,0,0,0,30
8600000US92382,92382,ZCTA5 92382,5489,598,30,0,58,0,447,4891,387,61,317,478,3113
8600000US92384,92384,ZCTA5 92384,59,0,0,0,0,0,0,59,0,0,0,0,43
8600000US92385,92385,ZCTA5 92385,181,0,0,0,0,0,0,181,0,12,12,12,77
8600000US92386,92386,ZCTA5 92386,1858,373,35,0,0,83,199,1485,0,0,137,116,811
8600000US92389,92389,ZCTA5 92389,82,11,0,0,0,0,11,71,0,0,0,0,25
8600000US92391,92391,ZCTA5 92391,2332,373,0,27,21,27,245,1959,156,30,295,218,1008
8600000US92392,92392,ZCTA5 92392,51918,9520,1591,96,1503,1189,4500,42398,3162,445,4588,5146,25998
8600000US92394,92394,ZCTA5 92394,29886,7492,613,155,858,1519,4248,22394,2063,735,2911,2431,12806
8600000US92395,92395,ZCTA5 92395,42791,11401,1367,201,1739,1955,5611,31390,2573,328,2645,2754,18979
8600000US92397,92397,ZCTA5 92397,4806,272,9,0,9,14,175,4534,389,8,452,229,2768
8600000US92398,92398,ZCTA5 92398,1065,290,0,37,0,54,148,775,101,0,84,71,471
8600000US92399,92399,ZCTA5 92399,52605,5966,624,159,685,660,3273,46639,2355,642,4047,4440,28690
